一店的,1548233983869361,望京,1550026507646385,华莱士,1548239265336144,A2,望京商业中心 北京,华莱士（望京商业中心店）,A2,3992,北京
一店的,1548233984884458,十里河,1550026527060526,汤小鲜和范小满,1548239276766577,A5,十里河  北京,汤小鲜和饭小满-十里河店,A5,4963,北京
一店的,1548233985051132,十里堡二店,1552620411000006,曼玲粥,1548239278986502,A9,十里堡二店,曼玲粥-十里堡二店,A9,3870,北京
一店的,1548233985397507,上地,1552369979010948,一品生煎,1548239283428868,C1,上地   北京,一品生煎（上地）,C1,3679,北京
一店的,1548233985568475,软件园,1550026526547278,小东北砂锅鸡汤米线,1548239286663615,A6,软件园  北京,小东北砂锅鸡汤米线-软件园,A6,3801,北京
一店的,1548233986082122,酒仙桥二店,1550813750496414,轻趣轻食,1548239292225500,A5,酒仙桥二店  北京,轻趣轻食（酒仙桥店）,A5,4638,北京
一店的,1548233986082122,酒仙桥二店,1550026530821445,轻食π,1548239293543116,A16,酒仙桥二店  北京,轻食π（酒仙桥店）,A16,4645,北京
一店的,1548233987348756,广渠门,37653509453824,曼玲粥,1548239310893589,A5,广渠门  北京,曼玲粥铺-广渠门,A5,4027,北京
一店的,1548233987710366,东直门,37653509513216,沙野轻食,1548239314879142,A6,东直门  北京,沙野轻食（东直门店）,A6,4634,北京
一店的,1548233981574173,铸诚大厦,1550026526241918,咕咕韩式炸鸡,1548239240017162,A11,铸诚大厦  北京,咕咕韩式炸鸡-铸诚大厦店,A11,3768,北京
一店的,1557397275473578,牡丹园,1559552242359876,曼玲粥,1557397356663324,A4,牡丹园  北京,曼玲粥-牡丹园,A4,5101,北京
一店的,1557397275473578,牡丹园,1557901644958178,摩阿麻手撕椒麻鸡,1557397369562621,D8,牡丹园  北京,摩阿麻手撕椒麻鸡-牡丹园,D8,5102,北京
一店的,1548233982097535,枣营麦子店,1560145637442139,猛虎下山,1548239243685688,A6,,,,0,北京
一店的,1548233987710366,东直门,1550026522307992,窑鸡王,1548239314587617,A3,东直门  北京,窑鸡王-东直门,A3,5182,北京
一店的,1557397275473578,牡丹园,37653509937152,窑鸡王,1557397358625933,B1,牡丹园  北京,窑鸡王-牡丹园,B1,5103,北京
一店的,1557397275473578,牡丹园,37653509959680,蜜哆哆炸鸡,1557397362909366,C1,牡丹园  北京,蜜哆哆炸鸡-牡丹园,C1,5104,北京
一店的,1548233986981233,国展,1559138203562933,凉皮先生,1548239306614308,A15,国展  北京,凉皮先生-国展,A15,5424,北京
一店的,1548233988556195,石景山,37653510039552,鱼你幸福,1548239330234519,A8,石景山,鱼你幸福-石景山,A8,5716,北京
一店的,1548233981922675,长虹桥,37653510123520,灰姑娘的麻辣拌,1548239242369154,A7,长虹桥  北京,灰姑娘麻辣拌-长虹桥店,A7,5074,北京
一店的,1548233987710366,东直门,1563954408363276,井盒炒饭,1548239316295837,A16,东直门  北京,井盒炒饭-东直门,A16,5210,北京
一店的,1548233988556195,石景山,1554275651165152,串串家园麻辣烫,1548239329357695,A1,石景山,串串家园麻辣烫-石景山,A1,5717,北京
一店的,1548233981349868,自空间,37653510307840,张吉记小碗菜,1548239235573796,A2,,,,0,北京
一店的,1548233981349868,自空间,37653510307840,张吉记小碗菜,1548239235720327,A3,,,,0,北京
一店的,1548233981349868,自空间,37653510307840,张吉记小碗菜,1548239235867897,A5,,,,0,北京
一店的,1548233988722144,经开大厦,1557288054058933,螺大大柳州螺蛳粉,1548239332719650,A8,经开大厦 北京,螺大大柳州螺蛳粉-经开,A8,4542,北京
一店的,1548233989054830,星光影视园2F,1563872923078588,酥先生烤鱼饭,1548239333742721,A2,星光影视园2F,酥先生烤鱼饭-星光影视园2F,A2,5729,北京
一店的,1557397275473578,牡丹园,37653510445056,烧烤先生,1557397363613292,C4,牡丹园  北京,烧烤先生-牡丹园,C4,5105,北京
一店的,1557397275473578,牡丹园,37653510465536,杨铭宇黄焖鸡米饭,1557397368210375,D5,牡丹园  北京,杨铭宇黄焖鸡米饭-牡丹园,D5,5106,北京
一店的,1565241755384308,国安路店,41555090132992,好好吃饭,1565241778530334,B6,国安路店 上海,好好吃饭-国安路店,B6,5436,上海
一店的,1565241756360840,武宁路店,41555035734016,相约烧烤,1565241775194345,A1,武宁路店 上海,相约烧烤-武宁路店,A1,5242,上海
一店的,1565241756360840,武宁路店,41555087640576,颂饭水饺,1565241775312297,A7,武宁路店 上海,颂饭水饺-武宁路店,A7,5189,上海
一店的,1565241756360840,武宁路店,41555026759680,河南蒸香面,1565241775384397,A10,武宁路店 上海,河南蒸香面（熊猫星厨武宁路店）,A10,4093,上海
一店的,1565241756360840,武宁路店,41555026249728,串意十足,1565241775518506,B1+B2,,,,0,上海
一店的,1565241756360840,武宁路店,41555025702912,中街1946,1565241775562199,B6,武宁路店 上海,中街1946-武宁路店,B6,5521,上海
一店的,1565241756194463,四川北路一店,41555087964160,鱼众不同,1565241775603613,A2,四川北路1店 上海,鱼众不同（民达）,A2,4110,上海
一店的,1565241755994293,灵石路店,41555088257024,82年叫花鸡,1565241776038586,A6,灵石路店   上海,82年叫花鸡（灵石路店）,A6,5301,上海
一店的,1565241755994293,灵石路店,43495428589568,沙绿轻食粥,1565241776080619,B1,灵石路店   上海,沙绿健康粥（灵石路店）,B1,5302,上海
一店的,1565241755994293,灵石路店,41555034949632,InHouse多氧健康餐,1565241776099783,B2,灵石路店   上海,赖胖子肉蟹煲（灵石路店）,B2,5306,上海
一店的,1565241755994293,灵石路店,41555033434112,沪鼎鸡·鸡粥·鸡血汤·面,1565241776122628,B3,灵石路店   上海,沪鼎鸡·鸡粥·鸡血汤·面-灵石路店,B3,5754,上海
一店的,1565241755994293,灵石路店,41555088367616,青渝蓝之麻辣香锅,1565241776143422,B5,灵石路店   上海,青渝蓝之麻辣香锅（灵石路店),B5,4736,上海
一店的,1565241755994293,灵石路店,43491786397696,叫了只炸鸡（陈伟-加盟）,1565241776163323,B6,灵石路店   上海,叫了个炸鸡（灵石路店）,B6,5304,上海
一店的,1565241755994293,灵石路店,41555038007296,功夫煲仔饭,1565241776286532,B12,灵石路店   上海,功夫煲仔饭（灵石路店）,B12,4737,上海
一店的,1565241755994293,灵石路店,41555036569600,正宗黄焖鸡,1565241776307506,B15,灵石路店   上海,千寻黄焖鸡（灵石路店）,B15,4583,上海
一店的,1565241755491528,国权路店,41555034875904,鲍汁王国,1565241776408638,A1,国权路店  上海,鲍汁王国-国权路店,A1,5695,上海
一店的,1565241755491528,国权路店,41555088617472,棒杰克披萨,1565241776467109,B1,国权路店  上海,棒杰克意式手工披萨(国权路店),B1,4500,上海
一店的,1565241755491528,国权路店,41555088666624,法布莱脆皮鸡米饭,1565241776508670,B3,国权路店  上海,津味脆皮鸡肥牛饭(国权路店),B3,4557,上海
一店的,1565241755491528,国权路店,41555088746496,上海吉野家快餐有限公司,1565241776600305,B8,国权路店  上海,吉野家（国权路店）,B8,4497,上海
