北京,百脑汇,陕面王（朝外店）,米粉面馆,4612,24,110688.0,412.0
北京,百脑汇,LELECHA乐乐茶（悠唐店）,甜品饮品,3651,30,109530.0,601.0
北京,百脑汇,小恒水饺（尚都SOHO店）,饺子馄饨,4254,25,106350.0,824.0
北京,百脑汇,三米粥铺（第B3档口熊猫星厨美食城日坛店）,包子粥店,6100,17,103700.0,560.0
北京,百脑汇,陕味食族·油泼面专送（三里屯店）,米粉面馆,4402,23,101246.0,721.0
北京,百脑汇,西贝酸奶屋（中骏世界城店）,甜品饮品,2883,35,100905.0,873.0
北京,百脑汇,派悦坊（日坛店）,甜品饮品,572,176,100672.0,650.0
北京,百脑汇,LOVE吃烤肉拌饭(朝阳门店),快餐便当,5528,18,99504.0,339.0
北京,百脑汇,火炉火韩式拌饭（悠唐广场店）,韩式料理,4122,24,98928.0,595.0
北京,百脑汇,瑰族·椒椒麻香鱼·川湘小馆（第16档口-御食坊美食城店）,川湘菜,4492,22,98824.0,339.0
北京,百脑汇,维尔纳斯意大利手工艺蛋糕（朝外店）,西式料理,635,155,98425.0,915.0
北京,百脑汇,派悦坊（北京店）,甜品饮品,426,231,98406.0,480.0
北京,百脑汇,金手勺东北融合菜,地方菜系,5454,18,98172.0,368.0
北京,百脑汇,奈雪の茶（北京世贸天阶店）,甜品饮品,3056,31,94736.0,967.0
北京,百脑汇,火齐潮汕砂锅粥（悠唐店）,包子粥店,2785,34,94690.0,532.0
北京,百脑汇,紫光园（东大桥店）,快餐便当,3126,30,93780.0,502.0
北京,百脑汇,仔皇煲煲仔饭（世贸天阶店）,快餐便当,3228,29,93612.0,959.0
北京,百脑汇,饭饭兽·炒饭·套餐·卤味(第1档口御食坊美食城店),快餐便当,4851,19,92169.0,365.0
北京,百脑汇,川成元·麻辣香锅(世贸天阶店),香锅干锅,1984,46,91264.0,922.0
北京,百脑汇,上海小南国(世贸天街店),地方菜系,2274,40,90960.0,910.0
北京,百脑汇,江宁府·生煎（世贸天阶店）,包子粥店,4300,21,90300.0,773.0
北京,百脑汇,万家早安•品致早餐（日坛店）,包子粥店,5628,16,90048.0,480.0
北京,百脑汇,稻花香小碗菜,快餐便当,6386,14,89404.0,317.0
北京,百脑汇,海底捞火锅外送（日坛店）,火锅串串,650,136,88400.0,546.0
北京,朝阳路红星美凯龙,麦当劳麦乐送（北京朝阳路DT店）,汉堡薯条,6964,38,264632.0,796.0
北京,朝阳路红星美凯龙,米格格生日蛋糕,甜品饮品,1869,114,213066.0,401.0
北京,朝阳路红星美凯龙,张记黄焖鸡(第二十二档口–城乡美食汇店),快餐便当,9999,20,199980.0,120.0
北京,朝阳路红星美凯龙,大鸭梨烤鸭(朝阳路店),特色小吃,7887,24,189288.0,738.0
北京,朝阳路红星美凯龙,永和大王（朝阳路店BJ085）,快餐便当,4934,27,133218.0,977.0
北京,朝阳路红星美凯龙,一伍一拾（第十九档口-城乡百汇美食城店）,快餐便当,6445,18,116010.0,114.0
北京,朝阳路红星美凯龙,伐木累炸串卷饼·拌烧饼(传媒大学店),炸鸡炸串,5905,19,112195.0,126.0
北京,朝阳路红星美凯龙,李记烤冷面(第二十一档口–城乡美食汇店),特色小吃,6949,15,104235.0,116.0
北京,朝阳路红星美凯龙,至味优粮（朝青店）,川湘菜,4196,20,83920.0,462.0
北京,朝阳路红星美凯龙,腩神(港式牛腩饭),快餐便当,2164,38,82232.0,981.0
北京,朝阳路红星美凯龙,西少爷肉夹馍(朝阳路店),夹馍饼类,2454,29,71166.0,981.0
北京,朝阳路红星美凯龙,美食美客麻辣香锅（第二十六档口-城乡美食汇店）,香锅干锅,4198,16,67168.0,112.0
北京,朝阳路红星美凯龙,爱尚酸菜小鱼,快餐便当,3230,20,64600.0,339.0
北京,朝阳路红星美凯龙,味多美（定福庄店）,甜品饮品,1467,43,63081.0,993.0
北京,朝阳路红星美凯龙,Angle cake小天使蛋糕,甜品饮品,614,101,62014.0,613.0
北京,朝阳路红星美凯龙,淮南牛肉汤（第十档口–太谷食街美食城店）,暖胃粉丝汤,2918,21,61278.0,956.0
北京,朝阳路红星美凯龙,1号鸡秘·火锅鸡（第2档口-海军美食城店）,火锅串串,3252,18,58536.0,187.0
北京,朝阳路红星美凯龙,关中大碗,快餐便当,2659,20,53180.0,983.0
