阿宝驴肉火烧家常菜（景园北街店）,大兴区,景园北街68号楼底商8119室,08:59-22:59,驴肉火烧,,4.4,340,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满25减15;满45减20;满80减22,折扣商品5折起","13691449528,13552775919",20,经典火烧-500,传统火烧-300,火腿火烧-200,焖子火烧-200,米饭-200
遇见奶牛（比如世界店）,朝阳区,北京市朝阳区京顺路111号1幢二层202内F2-16-16-1,11:00-21:00,甜点饮品,奶茶果汁,0.0,19,"满25减15;满35减18;满60减20;满80减25,折扣商品5.21折起",18600688251,13,全套厚乳茶-20,招牌黄金珍珠厚乳茶-20,甜咸奶盖-20,仙草七小福-10,布丁-10
全时便利(BDA大道店),大兴区,北京市经济技术开发区景园北街2号院71幢1层8101-1,00:00-23:59,超市便利,超市卖场,5.0,52,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满59减10,折扣商品5折起,部分商品满39减10,部分商品满50减11,部分商品满18减5,部分商品满12减2,部分商品满30减6",010-53342813,
馋猫烧烤（燕莎店）,朝阳区,北京市朝阳区东三环北路6号楼汇佳大厦B1层糖果街内,"00:00-02:00,16:00-23:59",烤串,,4.2,1047,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满28减20;满78减51;满128减62;满198减83,满38元可使用津贴2元,折扣商品1折起,满48元赠送手帕纸一包",17310979019,20,羔羊肉串-6000,月牙小脆骨-4000,烤鱼豆腐-3000,精品羊肉筋-3000,Q弹牛板筋-2000
渝州家厨,大兴区,北京经济技术开发区景园北街2号院66号楼1层8107号,08:55-23:55,美食,川湘菜,4.2,3992,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满35减17;满65减21;满85减26;满100减30,折扣商品5折起,满69元赠送四川泡菜",010-67817091,18,馒头-4000,疙瘩汤-900,蛋炒饭-900,白菜豆腐汤-500,鱼香肉丝盖饭-500
哈哈镜（簋街店）,东城区,北京市东城区东羊管胡同2号1号楼1层13号,"00:00-01:00,01:00-23:59",卤味熟食,,3.8,232,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满50减5;满86减8;满126减12;满188减17;满288减22","18710193953,13466488061",98,海螺/海瓜子（辣）-200,腐竹（辣）-200,藕片（辣）-200,鸭肠（辣）-200,鸭头（正辣）-100
好药师（北京荣昌东街店）,大兴区,北京市大兴区经济技术开发区荣华南路13号院2号楼1层101-03,07:30-20:30,超市便利,超市卖场,4.7,363,"满49减15;满69减20;满99减30;满149减35,爆款商品1元起,折扣商品5.55折起,部分商品满49减15,部分商品满28减5",010-87227634,
每日优鲜（西直门配送站）,西城区,北京市西城区阜成门外大街11号楼,08:50-21:00,超市便利,超市卖场,4.7,727,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,爆款商品0.56元起,折扣商品3.91折起,领20元券;领50元券;领70元券,实际支付59元返55元商家代金券","15934567559,15311768597",
真功夫（亦庄中航店）,大兴区,北京市大兴区荣昌西街中航技广场商业一层1-005室,08:00-20:00,中式简餐,,4.5,2137,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满50减20,本店新用户立减2元,折扣商品4.71折起",010-81028078,32,排骨拼鸡腿肉饭汤套餐-2000,香滑蒸蛋-1000,外婆菜-900,六周年冬菇鸡蒸蛋汤套餐-800,冬(香)菇鸡腿肉豪华汤套餐-700
甜不甜(第27档口+顺泰美食城店),大兴区,北京市北京经济技术开发区同济中路甲7号18幢1层104室,10:00-21:00,甜点饮品,奶茶果汁,0.0,0,满25减6;满45减12;满75减18;满100减25,17501097526,12,布丁奶茶-None,桂花茶-None,满杯百香果-None,玫瑰玛黛奶盖-None,芒果脏脏茶-None
汉堡王（北京天通泰26414店）,大兴区,北京市北京经济技术开发区科创十三街29号院一区2号楼1层107,10:00-21:45,西式快餐,,4.5,1583,"新客爆品专享1元特价商品,新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满69减15;满89减30,折扣商品4.98折起",4008988788,32,王道椒香鸡腿-2000,霸辣鸡翅-700,王道嫩香鸡块-600,王道川蜀鸡翅-600,独乐乐单人套餐-500
民安超市（东直门店）,东城区,北京市东城区东羊管胡同2号1层1-3,00:00-23:59,超市便利,超市卖场,4.9,944,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,爆款商品0.29元起,折扣商品4.9折起,部分商品满15减3,部分商品满99减30,部分商品满39减10,部分商品满12减2,部分商品满49减15,部分商品满15减5,部分商品满18减5,部分商品满39减10,部分商品满50减11,部分商品满30减6,领2元券,实际支付150元返5元商家代金券,购买指定商品有赠品",17319467115,
聚福居,东城区,东直门民安小区2号楼底商,10:00-23:59,美食,川湘菜,4.0,9999,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满25减17;满40减21;满60减24;满80减25,折扣商品5折起",010-84050960,14,米饭-10000,鸡蛋炒饼-4000,宫保鸡丁（小份）-3000,手撕包菜-3000,酸辣土豆丝(小份)-3000
和合谷（东直门店）,东城区,东城区东直门交通枢纽中心一层2号,07:00-21:00,中式简餐,,4.7,1747,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满30减5;满50减20;满80减30,满30元可使用津贴2元,折扣商品1.67折起",010-64616113,22,宫保鸡丁小吃套餐-700,宫保鸡丁拼秘汁鸡排盖饭-600,台式卤肉盖饭-400,宫保鸡丁盖饭-400,秘汁鸡排盖饭-400
魏家凉皮(东直门店),东城区,北京市东直门外大街39号魏家凉皮,06:30-22:30,凉皮,,4.6,955,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满30减6;满60减15;满100减20,折扣商品5.27折起",01053391570,22,秘制凉皮套餐-1000,南瓜粥-700,大大烤翅-300,米皮套餐-300,骨肉相连-300
麦田宠物用品,东城区,北京市东城区东直门外小街8号(2号楼地下室),00:00-23:59,超市便利,超市卖场,0.0,33,"满98减10;满178减15;满238减20;满298减25;满398减30,本店新用户立减3元,折扣商品6折起,实际支付88元返2元商家代金券",15911112018,
都市壹饺（比如世界店）,朝阳区,北京市朝阳区京顺路111号1幢01层101内F1-05-2（京密路比如世界一层）,10:00-21:00,饺子,,4.8,143,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满30减8;满50减15","01084618991,18633093213",25,西葫芦鸡蛋-200,韭菜鸡蛋-200,猪肉芹菜-80,猪肉酸菜-70,家常凉菜-60
婕妮璐进口超市（三里屯店）,朝阳区,北京市朝阳区三里屯西五街5号,08:35-21:00,超市便利,超市卖场,4.8,1534,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满69减10,配送费满减:满39减5,折扣商品4.31折起,部分商品满39减10,部分商品满39减10,部分商品满15减5,部分商品满49减10,部分商品满15减3,部分商品满18减5,购买指定商品有赠品",010-64616928,
一芳台湾水果茶（霄云路店）,朝阳区,北京市朝阳区霄云路27号一层西侧2号,10:20-20:40,甜点饮品,奶茶果汁,4.5,681,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满25减2;满32减3;满45减5",15801576302,19,一芳水果茶L-500,手熬芋头鲜奶L-400,杨枝甘露L-400,手熬芋头鲜奶M-300,黑糖粉圆鲜奶 L (热）-300
羲和雅苑烤鸭坊(平安大厦店),朝阳区,北京北京朝阳区新源南路都汇天地三层,"09:30-14:00,16:30-21:30",北京菜,,4.6,526,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满50减20;满90减30;满120减45,满30元可使用津贴2元,本店新用户立减1元,折扣商品3.41折起,领8元券,实际支付1元返3元商家代金券","010-59761355,010-59761172",46,羲和烤鸭单人套餐-500,张氏狮子头-300,手撕糖油饼-300,椒盐鸭架-300,鸭汤小米粥位-300
弗兰克大叔（第7档口+生活惠家美食城店）,朝阳区,北京市朝阳区新源南路1号-1至4层101内第地下一层B27号商铺,10:00-20:30,中式简餐,,0.0,19,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满25减22;满55减45;满110减65,折扣商品4.97折起,领2元券,实际支付1元返1元商家代金券",13240940049,,咖喱鸡肉饭-10,玉米排骨汤-10,花旗参乌鸡汤-10,香芋排骨汤-10,山药排骨汤-None
Me After You然逅,朝阳区,北京市朝阳区新源南路1号-1至4层101内第地下一层B27号商铺,08:00-21:00,西式快餐,,4.3,729,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满68减5;满98减10;满168减15;满200减20,满22元可使用津贴4元,折扣商品5.6折起",18500690720,58,意大利蔬菜汤（小份）-900,轰炸鸡汉堡+美式薯条-600,洛杉矶芝士牛肉汉堡+美式薯条-500,传统英式早午餐-400,卡真鸡肉沙拉-300
和合谷（新源里都汇店）,朝阳区,朝阳区新源南路1号（都汇天地购物中心）,06:00-22:00,中式简餐,,4.7,1267,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满30减5;满50减20;满80减30,满30元可使用津贴2元,折扣商品1.67折起",010-84442238,22,宫保鸡丁拼秘汁鸡排盖饭-800,台式卤肉盖饭-700,宫保鸡丁小吃套餐-700,宫保鸡丁盖饭-700,秘汁鸡排盖饭-500
黄太吉（第7档口+生活惠家美食城店）,朝阳区,北京市朝阳区新源南路1号-1至4层101内第地下一层B27号商铺（生活惠家美食城内）,07:00-21:00,煎饼果子,,4.6,1505,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满45减5;满80减8;满150减15,折扣商品8折起,购买指定商品有赠品",13521020506,21,鸡蛋（加煎饼里）-800,传统黄家煎饼-400,现磨非转豆浆-400,油条半根-300,火腿土豆丝煎饼+豆浆-300
晋味美食,大兴区,同济中路7号,10:00-23:00,面馆,,0.0,12,满25减5;满48减10;满78减16;满100减25,13610692182,,哨子饸饹汤面-20,卤蛋（单点不送）-10,招牌板面-10,牛肉饸硌面+豆皮+卤蛋+可乐-10,肉丝炒饼-10
杨府过桥米线,朝阳区,北京市朝阳区霄云路28号院1号楼3层309,08:55-20:50,米粉米线,,4.4,883,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,本店新用户立减1元,折扣商品4.43折起",13269093298,21,鱼豆腐蔬菜米线-700,六素两荤自选自嗨锅-400,麻油-100,六素两荤米线套餐+芝麻饼+饮料-70,（鱼豆腐+墨鱼丸）米线-70
鱼你在一起（第9档口-百尚食工坊美食城店）,通州区,北京市通州区兴华中街北侧（潼关三区）9号D区19号,10:30-20:40,中式简餐,,4.5,379,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满20减8;满50减12;满78减16;满100减20,折扣商品8.6折起",13651134427,,五常大米（单点不送）-400,公举番茄鱼单人份＋2份配菜+1米饭-400,青花椒酸菜鱼单人份＋2份配菜+1米饭-400,老坛酸菜鱼单人份+2份配菜+1米饭-201,青花椒酸菜鱼双人份+4份配菜+2份米饭-200
阿诚潮粥小馆（市井潮汕菜和平里店）,东城区,和平里中街21号2幢1层107室,10:30-22:00,美团专送,快餐小吃,4.6,1530,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满30减17;满70减33;满120减55,折扣商品3.21折起",010-64290170,31,干贝肉碎杂菌粥-2000,潮汕三鲜炒米粉-2000,干炒牛河-600,听可乐-500,干贝肉碎蚝仔粥-500
和合谷（和平里店）,东城区,东城区和平里西街67号,07:00-22:00,中式简餐,,4.7,2997,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满30减5;满50减20;满80减30,折扣商品1.67折起",010-56141297,23,葱香鸡肉圈（5份起订）-3000,宫保鸡丁拼秘汁鸡排盖饭-2000,宫保鸡丁盖饭-2000,秘汁鸡排盖饭-1000,台式卤肉盖饭-900
渔铭花甲（马驹桥店）,通州区,百尚生活广场东面主路，临街底商，张一元旁，木北左面！,00:00-23:58,米粉米线,,4.5,2450,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满30减3;满38减5;满58减8;满88减18;满158减28,满30元可使用津贴6元,本店新用户立减1元,折扣商品7.99折起,领4元券,实际支付50元返5元商家代金券",19910568969,21,烧饼-3000,锡纸花甲粉（大份）-3000,锡纸大虾花甲粉-2000,锡纸大虾花甲粉+烧饼+易拉罐饮料-2000,香米饭-1000
京川婆婆骨汤麻辣烫（第8档口+五光食色美食城店）,东城区,北京市东城区东直门外大街39号公交商业用房南侧一层及夹层,10:30-20:40,美团专送,快餐小吃,0.0,53,,13501194346,25,打包盒-70,麻酱-50,娃娃菜-40,茼蒿-40,金针菇-40
正宗南京鸭血粉丝汤（第二档口多隆美食城店）,通州区,北京市通州区马驹桥镇二街村768号,10:00-23:59,粉丝汤,,4.5,1030,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满30减10;满48减18;满80减30,折扣商品8.11折起,实际支付45元返2元商家代金券",13331088361,21,正宗鸭血粉丝汤-951,辣不辣这里选-939,特色烧饼（单点不送）-900,特色烧饼（单点不送）-813,君子之约-200
派对家美酒,朝阳区,北京市朝阳区三里屯西五街5号C楼一层西1号,10:00-21:00,超市便利,超市卖场,0.0,0,,15811293401,
桥仕料理(亮马桥店),朝阳区,北京市朝阳区东方东路5号2号楼1层商业用房部分,10:30-21:30,日韩料理,日本料理,4.4,74,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满100减30;满200减40,折扣商品5.73折起,实际支付20元返10元商家代金券",010-65667088,66,寿喜锅（小）-60,牛肉鸡肉双拼饭套餐-30,盐烤青花鱼-30,米饭-30,骨汤拉面-30
眼镜小腰（霄云路店）,朝阳区,北京市朝阳区霄云路15号15-11,"00:00-02:10,17:30-23:59",烤串,,3.9,326,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满35减5;满70减10","13241634878,15910793503",43,眼镜小腰-600,羊肉串-600,王中王烤肠-500,秘制鸡翅-400,土豆片-300
老杨干果店,东城区,地坛北里1号楼一层第10号门,09:00-20:45,超市便利,超市卖场,4.9,153,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元",13693364390,
面包磨坊（和平里店）,东城区,和平里西街69号东单菜市场1层,07:00-21:00,面包/小蛋糕,,0.0,23,满55减6,17710366615,46,无糖全麦吐司（9片）-20,太阳堡-10,热牛奶-10,甜甜圈原味-10,网红空气蛋糕-10
米小巢●花式蛋包饭(第15档口一壹中心美食城店),东城区,北京市东城区和平里东街11号创新楼B座B1-A9号(地下一层),10:00-21:30,中式简餐,,4.8,1200,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满30减20;满50减24;满80减35;满110减40,折扣商品3.99折起,领3元券;领5元券;领8元券,实际支付10元返3元商家代金券,下单即赠秘制小咸菜1份",15313651767,20,【爆款套餐】奥尔良鸡排蛋包饭+烤肠+叉烧肉+可乐(店长推荐）-2000,奥尔良鸡排蛋包饭+网红小果饮-2000,台湾烤肠+奥尔良鸡排（双拼蛋包饭）-400,迷情蛋包饭+鲜香鸡排-400,【网红】李现女友套餐-300
浙嵊蒸小笼杭州小笼包(第8档口一壹中心美食城店),东城区,北京市东城区和平里东街11号创新楼B座B1-A9号(地下一层),05:40-20:30,美团专送,快餐小吃,4.4,914,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满25减5;满40减8,满25元可使用津贴7元,折扣商品1.5折起",18526434292,21,招牌杭州特色鲜肉小笼包-716,西湖龙井茶鸡蛋-259,绍兴梅菜扣肉小笼包(招牌)-246,现磨豆浆(不需糖请备注)-218,养胃小米粥-211
美食美客麻辣香锅（第6档口食八方美食城店）,东城区,和平里东街11号创新楼B座B1-A9号（地下一层）,09:30-23:30,麻辣香锅,,4.4,4195,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满35减19;满45减24;满56减26;满75减32;满100减42,满2元可使用津贴2元,折扣商品5折起,下单多减1元,限07:00-10:00",13716691930,15,方便面000000-5000,腐竹-5000,金针菇-5000,鱼豆腐-5000,土豆片-4000
秦陕久品,西城区,北京市西城区广义街7号楼一层102室,10:20-21:10,面馆,,4.7,183,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元",01057228202,26,肉夹馍-800,汉中酸辣粉-200,鸭血粉丝汤-200,米皮-90,西安羊肉泡馍-50
田老师红烧肉（雍和宫壹中心店）,东城区,北京市东城区和平里东街11号创新楼B座B1-A3号(地下一层),07:00-21:30,中式简餐,,4.3,5018,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满25减5;满40减20,满30元可使用津贴4元,折扣商品5折起,领5元券","4001003109,18201296130",21,单份米饭-6000,梅菜扣肉饭-3000,烧茄子狮子头人气套餐-3000,狮子头番茄人气套餐-3000,单份烧茄子-2000
型态轻食（和平里店）,东城区,北京市东城区和平里中街17、19、21号一层东侧3号,10:00-23:00,沙拉,,4.7,1998,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满35减20;满59减30;满75减35;满95减40;满120减45,本店新用户立减1元,折扣商品4.27折起",18611413536,21,牛排+鸡胸双拼轻蔬杂粮套餐-2000,牛排+鸡胸+金枪鱼三拼轻蔬杂粮套餐-900,低脂鸡胸+紫薯+藜麦沙拉-500,加一个鸡蛋（单点不配送）-300,招牌鸡胸+土豆泥沙拉-300
整点比萨（第7档口-东单菜市场美食城店）,东城区,和平里西街69号,"00:00-01:00,10:00-23:59",西式快餐,,4.8,1849,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满38减19;满48减27;满72减40;满95减51;满120减63,满20元可使用津贴3元,折扣商品1.67折起,满130元赠送赠6寸比萨，除榴莲","13083871373,01058405851",19,收cang店pu兑换1元紫薯魔球-500,整点至尊比萨-500,美式大薯条-400,美式鸡块-400,金枕榴莲比萨-400
小牛炖牛肉饭（第6档口-东单菜市场美食城店）,东城区,北京市东城区和平里西街69号,10:00-21:00,中式简餐,,3.8,1188,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满30减20;满50减28;满70减32,折扣商品3.05折起,实际支付1元返2元商家代金券",13810041804,22,外婆家的骨头汤(单点不送)-2000,港式土豆牛肉饭（随机赠送小菜一份）-2000,绝代双椒土豆炖牛肉饭(香辣味)（随机赠送小菜一份）-800,东北长粒香米-500,港式牛肉+溜肉段双拼饭-500
周黑鸭(北京东直门交通枢纽店),东城区,北京市东城区东直门外大街39号院公交商业用房南侧一层,08:00-22:00,卤味熟食,,4.8,688,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满85减10","17601437716,17600237531",60,锁鲜鸭锁骨（大份）-800,锁鲜鸭脖（大份）-700,锁鲜鸭舌（大份）-500,卤鸭头（大份）-400,真空鸡蛋（颗）-400
堡了么炸鸡汉堡（第3档口多隆美食城店）,通州区,北京市通州区马驹桥镇二街村768号多隆购物广场,09:00-23:00,西式快餐,,4.5,315,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满32减20;满50减30;满80减40,折扣商品0.71折起",17800196440,,香辣鸡腿堡-106,墨西哥鸡肉卷-70,折扣鸡腿堡-70,折扣鸡腿堡-68,墨西哥鸡肉卷-67
旺顺阁鱼头泡饼（东直门店）,东城区,东直门外大街新中街甲2号,10:00-21:00,北京菜,,4.4,1788,"新客爆品专享1元特价商品,新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满50减20;满70减35;满130减55;满200减60,满40元可使用津贴4元,折扣商品5折起",010-51203232,37,红烧鱼块泡饼单人套餐-5000,手工饼-2000,罗马生菜（烧鱼配菜）-2000,菜团子-2000,豆豉鲜椒鱼块泡饼单人套餐-2000
湘容和湘菜（和平里店）,东城区,和平里南街5区18号楼龙绍衡大厦1楼（和平里南街与和平里东街交汇处）,10:00-20:30,美食,川湘菜,0.0,295,"满50减6;满80减10;满140减16,折扣商品5折起",010-84222888,38,米饭（五常钵子饭）-800,小份辣椒炒黑猪肉-200,小份黑猪肉炒香干-200,肉焖笋尖（小份）-200,青椒炒土鸡蛋（小份）-200
仁和药房网（东城东直门店）,东城区,东城区东直门外小街10号,00:00-23:59,超市便利,超市卖场,4.9,4793,"爆款商品1元起,折扣商品4.58折起,打包价:19.9元2件,打包价:39.9元2件,打包价:9.9元2件,打包价:29.9元2件,打包价:9.9元3件,打包价:9.9元6件,打包价:29.9元5件,打包价:35.9元2件,部分商品满28减5,部分商品满99减30,部分商品满49减15,领15元券;领21元券;领30元券",4006313888,
友回忆炸串（百尚食工坊店）,通州区,北京市通州区兴华中街北侧(潼关三区)9号D区19号,10:00-21:10,美食,炸鸡炸串,4.6,393,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满30减12;满50减20;满100减30,满2元可使用津贴2元,折扣商品6.6折起",15801117374,19,豆皮卷金针菇-556,招牌鸡叉骨(香甜味)-500,蘑菇串-500,招牌鸡叉骨(香甜味)-431,卷心菜串-420
中国兰州传统牛肉面（经开尚庭店）,大兴区,北京市北京经济技术开发区景园北街2号院72幢1层8117,07:30-23:30,面馆,,4.1,371,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满30减10;满50减20;满100减30,折扣商品7.9折起",17600873990,20,羊肉串-400,精品凉菜-200,红烧牛肉面-200,馒头片-200,鱼豆腐-200
正品香重庆鸡公煲,通州区,北京市通州区马驹桥镇商业街北侧21号,"00:00-04:40,10:50-23:59",鸡公煲,,3.3,253,,"18210525929,18910646690",32,正品香鸡公煲（不含米饭）-300,微辣-90,土豆片-70,娃娃菜-50,宽粉条-50
鸭迷周黑鸭（大百尚广场店）,通州区,马驹桥镇辛房路潼关三区百尚生活广场1层,10:30-22:50,卤味熟食,,0.0,140,,"15701011180,17600512241",40,臭豆腐（白色小块）大份-300,土豆片（两）-200,藕片（两）-200,鸭头(个)（如需切开请备注）-200,鸭锁骨（个）-200
屈臣氏（广安门店）,西城区,北京市西城区广安门内大街202号,10:00-20:30,超市便利,超市卖场,4.5,233,"爆款商品0.1元起,折扣商品3折起,部分商品第2件5折等2个活动,部分商品第2件1元等2个活动,30元任选2件:30元2件,99元任选2件:99元2件,领12元券;领28元券;领35元券,实际支付1元返30元商家代金券",010-63559093,
金凤成祥（马驹桥二店）,通州区,通州区马驹桥镇百尚超市底商,08:30-17:30,面包/小蛋糕,,0.0,20,,18601313327,38,甜甜圈-20,黑森林切块-20,毛毛虫面包-10,牛奶奶油切块-10,老婆饼（糯米）-10
黄应才传统麻辣烫（西宸广场店）,丰台区,北京市丰台区芳菲路60号院3号楼1层143,10:30-21:30,美团专送,快餐小吃,4.3,444,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满30减15;满50减23;满70减30;满100减40,折扣商品7折起",15510795058,22
85度C（北京白广店）,西城区,北京北京市西城区白广路北口综合楼1楼,08:00-22:45,甜点饮品,奶茶果汁,4.8,1537,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元","010-63517964,15210152291",20,一颗柠檬茶(冷)-2000,杨枝甘露-2000,经典85咖啡(热)-1000,一颗柠檬茶(热)-700,红豆珍珠奶茶(热)-600
便利超市,丰台区,北京市丰台区新发地168号中央市场3号门外,10:00-23:00,超市便利,超市卖场,0.0,0,满29减2,15810580052,
朕的御烤坊（马驹桥食工坊店）,通州区,北京市通州区兴华中街北侧(潼关三区)9号D区07号(百尚地下美食城),10:00-21:00,烤串,,0.0,5,折扣商品8.8折起,17718351762,,玉螺串（10串）-10,象拔蚌串（10串）-10,鱿太子（3串）-10,鱿鱼皇-10,北冰洋-None
烟酒食品百货超市,西城区,西便门内大街甲40号楼前1号平房,"00:00-02:50,07:00-23:59",超市便利,超市卖场,4.9,1113,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满37减4;满67减6;满97减8;满100减10;满150减13,折扣商品5.5折起,部分商品满99减30,部分商品满15减3,部分商品满39减10,部分商品满30减6,部分商品满12减2,部分商品满49减15,部分商品满39减10,部分商品满50减11,部分商品满18减5,满88元赠送赠礼品不要错过哟",13552566106,
串门小腰（新发地店）,丰台区,北京市丰台区期颐百年25号楼1层112,"00:00-01:00,17:00-23:59",烤串,,4.0,254,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满45减24;满70减37;满99减49;满149减60;满189减70,折扣商品6.6折起",15910391827,24,精品羊肉串-2000,精品羊肉筋-700,烤面筋-500,望京小腰-400,烤金针菇卷-400
爆鼎烤蹄儿（第38档口-食工坊美食城店）,通州区,北京市通州区兴华中街北侧(潼关三区)9号D区06号,10:00-21:00,烤串,,4.2,91,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满26减6;满35减12;满50减18;满80减30,折扣商品8.28折起,实际支付1元返1元商家代金券",18201188499,,蜜汁梅肉-500,爆鼎烤蹄儿（半只）-200,香烤风干肠-200,香烤鸡脖-200,香烤肉皮-100
宫廷香酥牛肉饼牛街美食,西城区,牛北京市西城区牛街14号楼一层北侧,07:50-21:50,饼类,,4.4,2036,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满50减5",01083483521,22,招牌牛肉饼-16000,牛肉大葱包子-5000,羊肉烤包子-3000,椒盐烧饼-2000,清真酸辣粉-2000
麦当劳麦乐送（和平里东街店）,东城区,和平里六区8号楼1层麦当劳,"07:00-10:15,10:30-22:00",西式快餐,,4.9,1521,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,折扣商品4.95折起",4000517117,37,麦乐鸡-700,就爱吃鸡双人餐A-400,巨无霸薯条四件套-400,麦辣鸡翅2块-400,麦辣鸡腿堡-307
匠人炸鸡&比萨(马驹桥食工坊店),通州区,北京市通州区兴华中街北侧(潼关三区)9号D区16号百尚生活广场地下一层,10:00-22:00,日韩料理,韩国料理,4.2,594,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满50减8;满100减18,折扣商品4.95折起",17160072903,30,无骨蒜香炸鸡-200,波林克炸鸡-200,波林克炸鸡迷你款-200,金枪鱼饭团3个-200,韩式石锅拌饭-200
沙县小吃(广安门内店),西城区,白广路4、6号2幢1层101(6号院内）,09:00-21:30,沙县小吃,,4.6,240,"新用户立减15元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满25减3;满50减5","13521787994,13521787994,13521787994",24,一品蒸饺-200,卤蛋-200,蛋炒河粉-200,蛋炒米粉-200,豆干-200
瑞幸咖啡luckincoffee(北京重庆饭店店),朝阳区,朝阳区光熙门北里15号重庆饭店一层大堂,07:00-18:00,咖啡,,5.0,267,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满40减16;满60减30;满100减55,配送费满减:满55减6,折扣商品5折起",4000100100,,拿铁-200,焦糖拿铁-200,香草拿铁-200,卡布奇诺-100,加浓美式-70
齐齐哈尔烤肉店（第5档口-食工坊美食城店）,通州区,北京市通州区兴华中街北侧(潼关三区)9号D区01号,10:30-20:30,烤肉拌饭,,4.7,209,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满21减20;满45减35,折扣商品8折起",18611373019,,孜然鸡肉饭 超值单人套餐-400,榨菜-30,珍品荔枝-30,孜然烤鸡肉拌饭-20,香酥花生米-20
